TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;07;10;03;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;04;00 16;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:04:16;04:16;97;10;05;53;05:53;Fly;Grey fly with dots;yes;Diptera;NA;0;1;;;1;90;;;;;1;7;;;;;;;;;1;1;1;1
2019;Nov;07;10;05;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;06;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;07;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;08;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;09;00 55;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:09:55;09:55;220;10;13;35;13:35;Fly;Striped fly with ant;yes;Diptera;NA;0;1;;;1;20;;;;;1;200;;;;;;;;;1;1;1;1
2019;Nov;07;10;10;00 20;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:10:20;10:20;183;10;13;23;13:23;Fly;Brachycera;;Diptera;NA;0;1;;;1;38;;;;;1;145;;;;;;;;;1;1;1;1
2019;Nov;07;10;11;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;12;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
