TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;15;11;09;00 11;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:09:11;09:11;02;11;09;13;09:13;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;2;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;11;09;00 11;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:09:11;09:11;11;11;09;22;09:22;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;11;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;10;00 21;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:10:21;10:21;43;11;11;04;11:04;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;43;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;11;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;12;00 52;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:12:52;12:52;40;11;13;32;13:32;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;40;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;13;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;14;00 04;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:14:04;14:04;35;11;14;39;14:39;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;35;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;14;00 10;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:14:10;14:10;138;11;16;28;16:28;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;138;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;14;00 38;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:14:38;14:38;01;11;14;39;14:39;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;1;;;;;;;;;;;;;;;;;0;;0;
2019;Nov;15;11;14;00 57;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:14:57;14:57;13;11;15;10;15:10;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;13;;;;;;;;;;;;;;;;;1;1;0;
