TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;16;22;42;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;43;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;44;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;45;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;46;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;47;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;48;00 19;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;1;22:48:19;48:19;2905;23;36;44;36:44;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;2905;;;;;;;;;1;10;1;10
2019;Nov;16;22;49;00 16;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;1;22:49:16;49:16;3370;23;45;26;45:26;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;3370;;;;;;;;;1;10;1;10
2019;Nov;16;22;50;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;51;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;52;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;53;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;54;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;55;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;56;00 13;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;1;22:56:13;56:13;3238;23;50;11;50:11;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;3238;;;;;;;;;1;10;1;10
2019;Nov;16;22;56;00 14;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;1;10:56:14 PM;26:14:00;;23;55;41;;small moth;Adelidae sp.01;;Lepidoptera;NA;;10;;;1;;;;;;;;;;;;expelled by spider;;;;1;10;1;10
2019;Nov;16;22;57;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;58;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;22;59;;;Clesim5_20191116_22_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;00;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;01;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;02;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;03;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;04;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;05;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;06;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;07;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;08;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;09;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;10;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;11;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;12;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;13;00 13;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;1;23:13:13;13:13;3089;0;04;42;#VALUE!;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;1;2089;;;;;1;1000;;;;;;;;;1;10;1;10
2019;Nov;16;23;14;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;15;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;16;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;17;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;18;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;19;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;20;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;21;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;22;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;23;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;24;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;25;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;26;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;27;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;28;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;29;00 34;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;1;23:29:34;29:34;2292;0;07;46;#VALUE!;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;2292;;;;;pushed away by big moth;;;;1;10;1;10
2019;Nov;16;23;30;00 26;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;1;23:30:26;30:26;2312;0;08;58;#VALUE!;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;2312;;;;;expelled by spider;;;;0;;0;
2019;Nov;16;23;31;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;32;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;33;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;34;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;35;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;36;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;37;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;38;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;39;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;40;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;41;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;42;00 05;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;1;23:42:05;42:05;4510;0;57;15;#VALUE!;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;4510;;;;;;;;;1;10;1;10
2019;Nov;16;23;43;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;44;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;45;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;46;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;47;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;48;00 48;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;1;23:48:48;48:48;10719;2;47;27;#VALUE!;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;10719;;;;;;;;;1;10;1;10
2019;Nov;16;23;49;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;50;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;51;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;52;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;53;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;54;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;55;00 59;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;1;23:55:59;55:59;241;;;;#VALUE!;spider;nothing there?;;Araneae;NA;0;5;;;1;241;;;;;;;;;;;;;;;1;5;1;5
2019;Nov;16;23;56;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;57;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;58;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;16;23;59;;;Clesim5_20191116_23_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;00;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;01;00 05;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;1;00:01:05;01:05;11723;3;16;28;16:28;small moth;Adelidae sp.01;;Lepidoptera;NA;0;10;;;;;;;;;1;11723;;;;;;;;;1;10;1;10
2019;Nov;00;00;02;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;03;00 56;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;1;00:03:56;03:56;22;00;04;18;04:18;big moth;Noctuidae sp.07;;Lepidoptera;NA;0;3;;;;;;;;;1;22;;;;;expelled by spider;;;;1;3;1;3
2019;Nov;00;00;04;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;05;00 34;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;1;00:05:34;05:34;87;00;07;01;07:01;big moth;Noctuidae sp.07;;Lepidoptera;NA;0;8;;;;;;;;;1;87;;;;;;;;;1;8;1;8
2019;Nov;00;00;06;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;07;00 46;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;1;00:07:46;07:46;07;00;07;53;07:53;big moth;Noctuidae sp.07;;Lepidoptera;NA;0;2;;;;;;;;;1;7;;;;;;;;;1;2;1;2
2019;Nov;00;00;08;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;26;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;09;00 57;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;1;00:09:57;09:57;03;00;10;00;10:00;big moth;Noctuidae sp.07;;Lepidoptera;NA;0;1;;;;;;;;;1;3;;;;;;;;;1;1;1;1
2019;Nov;00;00;10;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;11;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;12;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;13;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;14;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;15;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;16;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;17;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;18;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;19;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;20;00 50;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;1;00:20:50;20:50;09;00;20;59;20:59;Nematocera?;Ichneumonidae;;Diptera;NA;0;4;;;1;9;;;;;;;;;;;;;;;1;4;1;4
2019;Nov;00;00;21;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;22;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;23;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;24;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;25;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;26;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;27;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;28;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;29;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;30;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;31;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;32;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;33;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;00;00;34;;;Clesim5_20191100_00_00;1;Clematis;simensis;5;29;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
