    ;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;SD IDs;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;23;08;02;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;03;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;04;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;05;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;06;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;07;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;08;00 04;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:08:04;08:04;43;08;08;47;08:47;fly;Striped fly with ant;;Diptera;NA;0;2;;;1;7;;;;;1;36;;;;;;;;;1;2;1;2
2019;Nov;23;08;09;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;; ;NA;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;10;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;11;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;12;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;13;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;14;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;15;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;16;00 26;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:16:26;16:26;56;08;17;22;17:22;fly;Striped fly with ant;;Diptera;NA;0;2;;;1;3;;;;;1;53;;;;;;;;;1;2;1;2
2019;Nov;23;08;17;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;18;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;19;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;20;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;21;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;22;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;23;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;24;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;25;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;26;00 20;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:26:20;26:20;47;08;27;07;27:07;fly;Anthomyia sp.02;;Diptera;NA;0;2;;;;;;;;;1;47;;;;;;;;;1;2;1;2
2019;Nov;23;08;27;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;28;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;29;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;30;00 17;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:30:17;30:17;27;08;30;44;30:44;fly;Striped fly with ant;;Diptera;NA;0;2;;;1;3;;;;;1;24;;;;;;;;;1;2;1;2
2019;Nov;23;08;31;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;32;00 58;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:32:58;32:58;27;08;33;25;33:25;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;27;;;;;;;;;1;2;1;2
2019;Nov;23;08;33;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;34;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;35;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;36;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;37;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;38;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;39;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;40;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;41;00 12;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:41:12;41:12;08;08;41;20;41:20;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;1;;;;;1;7;;;;;;;;;1;1;1;1
2019;Nov;23;08;42;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;43;00 39;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:43:39;43:39;152;08;46;11;46:11;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;152;;;;;;;;;1;2;1;2
2019;Nov;23;08;44;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;45;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;46;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;47;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;48;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;49;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;50;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;51;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;52;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;53;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;54;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;08;55;00 03;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:55:03;55:03;44;08;55;47;55:47;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;44;;;;;;;;;1;2;1;2
2019;Nov;23;08;55;00 13;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:55:13;55:13;54;08;56;07;56:07;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;14;;;;;1;40;;;;;;;;;1;1;1;1
2019;Nov;23;08;55;00 35;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:55:35;55:35;63;08;56;38;56:38;fly;Striped fly with ant;;Diptera;NA;0;3;;;1;3;;;;;1;60;;;;;;;;;1;3;1;3
2019;Nov;23;08;56;00 16;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:56:16;56:16;34;08;56;50;56:50;fly;Striped fly with ant;;Diptera;NA;0;3;;;;;;;;;1;34;;;;;;;;;1;3;1;3
2019;Nov;23;08;56;00 46;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:56:46;56:46;19;08;57;05;57:05;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;19;;;;;;;;;1;1;1;1
2019;Nov;23;08;57;00 24;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:57:24;57:24;13;08;57;37;57:37;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;13;;;;;;;;;1;2;1;2
2019;Nov;23;08;58;00 43;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;1;08:58:43;58:43;07;08;58;50;58:50;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;7;;;;;;;;;1;1;1;1
2019;Nov;23;08;59;;;Lacine12_20191123_08_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;00;00 33;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:00:33;00:33;29;09;01;02;01:02;fly;Striped fly with ant;;Diptera;NA;0;1;;;1;2;;;;;1;27;;;;;;;;;1;1;1;1
2019;Nov;23;09;01;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;02;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;03;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;04;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;05;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;06;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;07;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;08;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;09;00 41;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:09:41;09:41;62;09;10;43;10:43;fly;Striped fly with ant;;Diptera;NA;0;2;;;1;2;;;;;1;60;;;;;;;;;1;2;1;2
2019;Nov;23;09;10;00 23;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:10:23;10:23;23;09;10;46;10:46;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;23;;;;;;;;;1;1;1;1
2019;Nov;23;09;10;00 53;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:10:53;10:53;09;09;11;02;11:02;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;9;;;;;;;;;1;1;1;1
2019;Nov;23;09;11;00 01;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:11:01;11:01;13;09;11;14;11:14;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;13;;;;;;;;;1;1;1;1
2019;Nov;23;09;11;00 50;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:11:50;11:50;10;09;12;00;12:00;fly;Striped fly with ant;;Diptera;;0;1;;;;;;;;;1;10;;;;;;;;;1;1;1;1
2019;Nov;23;09;12;00 03;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:12:03;12:03;17;09;12;20;12:20;fly;Striped fly with ant;same individual as row 1362;Diptera;NA;0;1;;;;;;;;;1;17;;;;;;;;;1;1;1;1
2019;Nov;23;09;12;00 20;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:12:20;12:20;16;09;12;36;12:36;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;16;;;;;;;;;1;2;1;2
2019;Nov;23;09;13;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;14;00 30;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:14:30;14:30;50;09;15;20;15:20;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;50;;;;;;;;;1;2;1;2
2019;Nov;23;09;15;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;16;00 52;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:16:52;16:52;48;09;17;40;17:40;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;48;;;;;;;;;1;2;1;2
2019;Nov;23;09;17;00 10;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:17:10;17:10;70;09;18;20;18:20;fly;Striped fly with ant;;Diptera;NA;0;2;;;;;;;;;1;70;;;;;;;;;1;2;1;2
2019;Nov;23;09;17;00 40;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:17:40;17:40;10;09;17;50;17:50;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;10;;;;;;;;;1;1;1;1
2019;Nov;23;09;18;00 52;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:18:52;18:52;12;09;19;04;19:04;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;12;;;;;;;;;1;1;1;1
2019;Nov;23;09;19;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;20;00 00;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:20:00;20:00;180;09;23;00;23:00;fly;Striped fly with ant;;Diptera;NA;0;3;    ;;;;;;;;1;180;;;;;;;;;1;3;1;3
2019;Nov;23;09;21;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;22;00 50;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:22:50;22:50;18;09;23;08;23:08;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;18;;;;;;;;;1;1;1;1
2019;Nov;23;09;23;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;24;00 06;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:24:06;24:06;118;09;26;04;26:04;fly;Striped fly with ant;;Diptera;NA;0;2;;;1;5;;;;;1;113;;;;;;;;;1;2;1;2
2019;Nov;23;09;25;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;26;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;27;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;28;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;29;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;30;00 00;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:30:00;30:00;09;09;30;09;30:09;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;9;;;;;;;;;1;1;1;1
2019;Nov;23;09;31;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;  ;;; ;NA;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;32;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;33;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;34;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;35;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;36;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;37;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;38;00 26;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:38:26;38:26;59;09;39;25;39:25;fly;Striped fly with ant;;Diptera;NA;0;3;;;;;;;;;1;59;;;;;;;;;1;3;1;3
2019;Nov;23;09;39;00 13;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;1;09:39:13;39:13;12;09;39;25;39:25;fly;Striped fly with ant;;Diptera;NA;0;1;;;;;;;;;1;12;;;;;;;;;1;1;1;1
2019;Nov;23;09;40;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;41;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;42;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;43;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;44;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;45;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;23;09;46;;;Lacine12_20191123_09_00;1;Lactuca;inermis;12;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
