TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD Ids;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;06;11;00;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;01;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;02;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;03;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;04;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;05;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;06;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;07;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;08;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;09;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;10;00 00;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;1;11:10:00;10:00;08;11;10;08;10:08;dark yellow dot fly;Yellow spotted fly;yes;Diptera;NA;0;1;;;1;2;;;;;1;6;;;;;;;;;1;1;0;
2019;Nov;06;11;10;00 11;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;1;11:10:11;10:11;40;11;10;51;10:51;dark yellow dot fly;Yellow spotted fly;yes;Diptera;NA;0;1;;;1;40;;;;;;;;;;;;;;;0;;0;
2019;Nov;06;11;11;00 35;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;1;11:11:35;11:35;13;11;11;48;11:48;big black fly;Anthomyia sp.02;yes;Diptera;NA;0;1;;;1;13;;;;;;;;;;;;;;;0;;0;
2019;Nov;06;11;12;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;13;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;14;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;15;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;16;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;17;;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;06;11;18;00 15;;Lacine2_20191106_11_00;1;Lactuca;inermis;2;1;0;;1;11:18:15;18:15;41;11;18;56;18:56;fly;Anthomyidae;;Diptera;NA;0;1;;;1;3;;;;;1;38;;;;;;;;;1;1;1;1
