TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;Sylvain's ID;;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2021;Nov;14;10;05;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;06;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;07;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;08;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;09;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;10;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;11;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;12;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;13;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;14;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;15;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;16;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;17;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;18;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;19;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;20;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;21;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;22;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;23;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;24;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;25;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;26;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;27;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;28;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;29;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;30;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;31;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;32;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;33;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;34;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;35;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;36;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;37;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;38;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;39;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;40;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;41;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;42;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;43;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;44;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;45;00 12;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;1;10:45:12;45:12;642;10;55;54;55:54;fly;Syrphidae sp.02;;Diptera;NA;;6;;;;;;;;;;;;;;;petals to flower centre;;;;0;;0;
2021;Nov;14;10;46;00 14;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;1;10:46:14;46:14;447;10;53;41;53:41;fly;Diptera sp.09;;Diptera;NA;;3;;;;;;;;;;;;;;;walks to flower centre;;;;0;;0;
2021;Nov;14;10;47;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;48;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;49;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;50;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;51;00 01;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;1;10:51:01;51:01;73;10;52;14;52:14;fly;Diptera sp.09;;Diptera;NA;;1;;;;;;;;;;;;;;;flower centre;;;;0;;0;
2021;Nov;14;10;52;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;53;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;54;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;55;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;56;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;57;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;58;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;10;59;;;Clesim5_20211114_10_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;00;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;01;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;02;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;03;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;04;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;05;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;06;00 58;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;1;11:06:58;06:58;339;11;12;37;12:37;fly;Small orange Acalyptratae;;Diptera;NA;;1;;;;;;;;;;;;;;;moves around petals;;;;0;;0;
2021;Nov;14;11;07;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;08;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;09;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;10;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;11;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;12;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;13;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;14;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;15;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;16;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;17;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;18;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;19;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;20;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;21;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;22;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;23;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;24;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;25;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;26;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;27;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;28;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;29;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;30;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;31;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;32;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;33;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;34;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;35;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;36;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;37;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;38;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;39;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;40;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;41;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;42;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;43;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;44;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;45;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;46;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;47;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;48;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;49;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;50;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;51;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;52;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;53;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;54;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;55;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;56;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;57;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;58;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;11;59;;;Clesim5_20211114_11_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;12;00;;;Clesim5_20211114_12_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2021;Nov;14;12;01;;;Clesim5_20211114_12_00;1;Clematis;simense;5;12;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
